Frequency,MonetaryAvg,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Region,LoyaltyLevel,BasketSizeCategory,ProductDiversity,Gender,Country,ProblemRatio,ZeroPriceRatio,SupportBurden,BasketComplexity,ExplorationRatio,LinesPerProduct
2,15.58030303030303,7.484848484848484,120,359,4,14,4,0.0,3.75,32,32,16.0,0,0,0,0.0,33,2,16.5,40.0,3.0,2.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.024793388429752067,0.9411764705882353,0.9696969696969697,0.9705882352941176
9,34.816097560975614,13.024390243902438,328,359,2,14,11,0.0,8.125,14,14,1.5555555555555556,4,0,4,0.0975609756097561,41,9,4.555555555555555,,0.0,4.0,UK,Établi,Moyen,Modéré,F,United Kingdom,0.28803716608594654,0.0,0.0,0.3333333333333333,0.9333333333333333,1.782608695652174
16,51.72220472440945,23.606299212598422,343,359,3,10,11,0.0472440944881889,2.6904761904761907,46,47,2.875,29,0,29,0.2283464566929134,127,16,7.9375,74.0,2.0,3.0,UK,Établi,Grand,Explorateur,M,United Kingdom,0.6814714566929134,0.0,0.005813953488372093,0.359375,1.0,2.0483870967741935
3,21.923589743589748,10.974358974358974,88,359,1,9,3,0.0,2.3157894736842106,37,37,12.333333333333334,0,0,0,0.0,39,3,13.0,,0.0,4.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.0,0.925,0.9736842105263158,0.975
6,23.882318840579707,12.884057971014492,305,359,3,10,2,0.0,2.218978102189781,103,104,17.166666666666668,0,0,0,0.0,138,6,23.0,62.0,0.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.7410071942446043,1.0,1.2660550458715596
17,15.35290076335878,9.63358778625954,341,359,2,12,8,0.0,1.2796934865900382,179,181,10.529411764705882,10,0,10,0.0381679389312977,262,17,15.411764705882351,,1.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.11421356630772356,0.0,0.0029239766081871343,0.6806083650190115,1.0055555555555555,1.3367346938775508
11,45.13735537190082,15.12396694214876,341,359,1,10,11,0.1157024793388429,2.808333333333333,62,63,5.636363636363637,1,0,1,0.0082644628099173,121,11,11.0,,1.0,2.0,UK,Établi,Grand,Explorateur,F,United Kingdom,0.024657905432868124,0.0,0.0029239766081871343,0.5081967213114754,1.0,1.6575342465753424
29,49.10609154929577,19.218309859154928,358,359,0,13,9,0.0492957746478873,1.2296819787985869,135,138,4.655172413793103,14,0,14,0.0492957746478873,284,29,9.79310344827586,75.0,,4.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.147541388682975,0.0,,0.47368421052631576,1.0147058823529411,1.7317073170731703
5,4.429473684210526,3.0994152046783627,307,359,2,11,10,0.0,1.8,120,120,24.0,1,0,1,0.0058479532163742,171,5,34.2,56.0,2.0,1.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.017475860193118385,0.0,0.006493506493506494,0.6976744186046512,0.9917355371900827,1.368
8,15.154387755102045,25.60204081632653,267,359,3,13,7,0.2142857142857142,2.7216494845360826,79,79,9.875,1,0,1,0.010204081632653,98,8,12.25,31.0,1.0,5.0,UK,Établi,Grand,Explorateur,M,United Kingdom,0.030406101834673203,0.0,0.0037313432835820895,0.797979797979798,0.9875,1.1264367816091954
7,11.27940170940171,12.47863247863248,349,359,3,11,11,0.0,3.0086206896551726,88,88,12.571428571428571,4,0,4,0.0341880341880341,117,7,16.714285714285715,48.0,2.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.10198464435752563,0.0,0.005714285714285714,0.7457627118644068,0.9887640449438202,1.231578947368421
12,295.50250000000005,36.0,203,359,3,11,6,0.125,8.521739130434783,6,6,0.5,4,0,4,0.1666666666666666,24,12,2.0,,1.0,3.0,UK,Établi,Grand,Modéré,Unknown,United Kingdom,0.4866666666666666,0.0,0.004901960784313725,0.24,0.8571428571428571,1.3333333333333333
19,14.810420353982302,10.3141592920354,354,359,6,12,7,0.3163716814159292,0.7649667405764967,234,239,12.31578947368421,3,0,3,0.0066371681415929,452,19,23.789473684210527,22.0,1.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.019882201254175683,0.0,0.0028169014084507044,0.5165562913907285,1.0170212765957447,1.7865612648221345
9,11.980161290322584,6.467741935483871,345,359,6,12,9,0.7983870967741935,2.772357723577236,62,63,6.888888888888889,0,0,0,0.0,124,9,13.77777777777778,,2.0,,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.005780346820809248,0.496,1.0,1.746478873239437
8,11.356683937823837,10.414507772020723,329,359,3,12,7,0.0,1.6979166666666667,89,90,11.125,2,0,2,0.0103626943005181,193,8,24.125,40.0,1.0,2.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.030981251001549026,0.0,0.0030303030303030303,0.4587628865979381,1.0,1.9896907216494846
3,21.42228571428572,6.057142857142857,253,359,0,12,3,0.0,7.411764705882353,33,33,11.0,0,0,0,0.0,35,3,11.666666666666666,46.0,1.0,1.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.003937007874015748,0.9166666666666666,0.9705882352941176,0.9722222222222222
12,9.972532467532467,7.64935064935065,354,359,1,13,11,0.1168831168831168,2.2745098039215685,100,100,8.333333333333334,0,0,0,0.0,154,12,12.833333333333334,,3.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.008450704225352112,0.6451612903225806,0.9900990099009901,1.375
4,25.688705882352945,10.705882352941176,348,359,3,14,5,0.0,4.142857142857143,54,56,13.5,0,0,0,0.0,85,4,21.25,28.0,1.0,,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0028653295128939827,0.627906976744186,1.018181818181818,1.4655172413793103
6,18.39333333333333,10.28125,357,358,2,13,12,0.1770833333333333,3.736842105263158,80,80,13.333333333333334,4,0,4,0.0416666666666666,96,6,16.0,35.0,3.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.1241408934707903,0.0,0.008379888268156424,0.8247422680412371,0.9876543209876543,1.1162790697674418
8,18.530051020408163,11.698979591836734,189,358,3,13,1,0.0510204081632653,0.9435897435897436,145,146,18.125,2,0,2,0.010204081632653,196,8,24.5,64.0,1.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.03050865016057178,0.0,0.005263157894736842,0.7360406091370558,1.0,1.2810457516339868
10,18.85918699186992,13.16260162601626,350,358,3,9,6,0.0,2.8278688524590163,75,75,7.5,6,0,6,0.048780487804878,123,10,12.3,,2.0,5.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.1455546813532651,0.0,0.005698005698005698,0.6048387096774194,0.9868421052631579,1.447058823529412
7,9.998098591549295,8.471830985915492,349,358,6,13,11,0.7676056338028169,2.4539007092198584,118,118,16.857142857142858,0,0,0,0.0,142,7,20.285714285714285,26.0,0.0,1.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.8251748251748252,0.9915966386554622,1.136
14,24.929644670050767,12.598984771573605,343,358,3,9,8,0.1472081218274111,1.719387755102041,71,72,5.071428571428571,1,0,1,0.0050761421319796,197,14,14.071428571428571,27.0,1.0,1.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.015177152232989703,0.0,0.0029069767441860465,0.35858585858585856,1.0,2.3176470588235296
5,14.056390977443607,16.857142857142858,354,358,3,13,12,0.0,2.6742424242424243,126,126,25.2,8,0,8,0.0601503759398496,133,5,26.6,75.0,2.0,2.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.17955336101447647,0.0,0.005633802816901409,0.9402985074626866,0.9921259842519685,1.015267175572519
7,16.723211678832115,24.64233576642336,354,358,1,12,12,0.0875912408759124,2.588235294117647,111,110,15.857142857142858,1,0,1,0.0072992700729927,137,7,19.571428571428573,61.0,1.0,5.0,UK,Établi,Grand,Explorateur,M,United Kingdom,0.021792023696181106,0.0,0.0028169014084507044,0.8043478260869565,0.9821428571428571,1.1610169491525424
12,17.66384615384615,9.397435897435898,293,358,3,10,5,0.0,1.870967741935484,121,123,10.083333333333334,5,0,5,0.032051282051282,156,12,13.0,34.0,0.0,5.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.09574554956720557,0.0,0.0,0.7707006369426752,1.0081967213114753,1.1729323308270676
6,14.657692307692308,8.64423076923077,308,358,4,12,10,0.0,2.970873786407767,92,92,15.333333333333334,4,0,4,0.0384615384615384,104,6,17.333333333333332,78.0,2.0,3.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.1146520146520146,0.0,0.006472491909385114,0.8761904761904762,0.989247311827957,1.0612244897959182
1,14.052,17.52,0,358,3,14,12,0.0,0.0,25,25,25.0,0,0,0,0.0,25,1,25.0,55.0,2.0,3.0,UK,Nouveau,Grand,Explorateur,M,United Kingdom,0.0,0.0,2.0,0.9615384615384616,0.9615384615384616,0.9615384615384616
3,14.077758620689655,8.586206896551724,337,358,6,10,11,0.6206896551724138,5.894736842105263,53,53,17.666666666666668,1,1,1,0.0172413793103448,58,3,19.33333333333333,24.0,3.0,3.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.05113968439509056,0.01694915254237288,0.008875739644970414,0.8983050847457628,0.9814814814814815,1.0357142857142854
43,16.41251461988304,8.409356725146198,355,358,2,10,7,0.0,0.9882697947214076,119,122,2.7674418604651163,46,0,46,0.1345029239766081,342,43,7.953488372093023,63.0,1.0,1.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.4027244983206314,0.0,0.0028089887640449437,0.3469387755102041,1.0166666666666666,2.111111111111111
3,4.793777777777777,1.9555555555555555,105,358,0,14,1,0.0,2.363636363636364,43,43,14.333333333333334,0,0,0,0.0,45,3,15.0,,1.0,2.0,UK,Jeune,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.009433962264150943,0.9347826086956522,0.9772727272727273,0.9782608695652174
2,-5.816666666666666,-3.0,353,358,3,15,12,0.0,176.5,2,2,1.0,3,0,3,1.0,3,2,1.5,,2.0,2.0,UK,Établi,Petit,Spécialisé,Unknown,United Kingdom,2.5,0.0,0.005649717514124294,0.5,0.6666666666666666,0.75
3,36.14857142857143,8.571428571428571,139,358,3,15,12,0.0,23.166666666666668,5,5,1.6666666666666667,0,0,0,0.0,7,3,2.333333333333333,59.0,2.0,4.0,UK,Jeune,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,0.014285714285714285,0.625,0.8333333333333334,0.8749999999999998
1,19.1375,4.25,0,358,3,15,12,0.0,0.0,4,4,4.0,0,0,0,0.0,4,1,4.0,26.0,2.0,2.0,UK,Nouveau,Petit,Spécialisé,Unknown,United Kingdom,0.0,0.0,2.0,0.8,0.8,0.8
2,13.595454545454544,8.454545454545455,4,358,3,15,12,0.0,0.125,30,30,15.0,3,0,3,0.0909090909090909,33,2,16.5,,2.0,3.0,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.26737967914438504,0.0,0.4,0.8823529411764706,0.967741935483871,1.03125
2,13.693409090909093,14.113636363636363,282,358,6,15,9,0.8181818181818182,6.558139534883721,37,37,18.5,0,0,0,0.0,44,2,22.0,44.0,3.0,,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.01060070671378092,0.8222222222222222,0.9736842105263158,1.1282051282051282
34,28.33019512195122,10.53658536585366,354,358,3,11,5,0.0195121951219512,1.6764705882352942,99,104,2.911764705882353,11,0,11,0.0536585365853658,205,34,6.029411764705882,,3.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.16045465309022017,0.0,0.008450704225352112,0.48058252427184467,1.04,1.5413533834586466
6,10.621567164179105,7.738805970149253,355,358,3,12,11,0.0,2.661654135338346,90,91,15.0,1,0,1,0.0074626865671641,134,6,22.33333333333333,19.0,1.0,1.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.022277501381978915,0.0,0.0028089887640449437,0.6666666666666666,1.0,1.395833333333333
27,21.12117056856188,9.665551839464882,356,358,0,9,10,0.0869565217391304,1.151006711409396,119,122,4.407407407407407,27,0,27,0.0903010033444816,299,27,11.074074074074074,22.0,1.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.2703010033444816,0.0,0.0028011204481792717,0.39666666666666667,1.0166666666666666,2.047945205479452
6,5.768365019011407,1.9315589353612168,332,358,6,13,6,0.6083650190114068,1.263358778625954,205,208,34.166666666666664,7,0,7,0.026615969581749,263,6,43.833333333333336,46.0,3.0,5.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.07964627261205204,0.0,0.009009009009009009,0.7765151515151515,1.0097087378640777,1.2464454976303319
4,14.895,9.785714285714286,254,358,6,15,1,0.6428571428571429,9.37037037037037,28,28,7.0,0,0,0,0.0,28,4,7.0,54.0,3.0,3.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.011764705882352941,0.9655172413793104,0.9655172413793104,0.875
31,234.49138790035587,175.76512455516016,353,358,2,10,10,0.1708185053380783,1.2285714285714286,120,122,3.870967741935484,4,0,4,0.0142348754448398,281,31,9.064516129032258,55.0,2.0,1.0,UK,Établi,Grand,Explorateur,F,United Kingdom,0.04260366977108093,0.0,0.005649717514124294,0.425531914893617,1.0082644628099173,1.8609271523178808
9,15.579509202453988,10.613496932515336,341,358,2,10,3,0.0,2.074074074074074,98,99,10.88888888888889,1,0,1,0.0061349693251533,163,9,18.11111111111111,36.0,,1.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.018330091276372813,0.0,,0.5975609756097561,1.0,1.5233644859813082
19,17.451807228915662,10.943775100401606,336,358,1,12,3,0.0803212851405622,1.3306451612903225,137,139,7.2105263157894735,0,0,0,0.0,249,19,13.105263157894736,,3.0,2.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.008902077151335312,0.548,1.0072463768115942,1.5961538461538463
3,19.665,22.205882352941178,187,358,2,14,12,0.0,5.666666666666667,30,29,10.0,3,0,3,0.088235294117647,34,3,11.333333333333334,,2.0,5.0,UK,Établi,Grand,Explorateur,M,United Kingdom,0.25966386554621845,0.0,0.010638297872340425,0.8571428571428571,0.9354838709677419,1.0303030303030303
5,18.23444444444445,12.583333333333334,349,358,1,10,11,0.0,9.914285714285716,30,30,6.0,4,0,4,0.1111111111111111,36,5,7.2,,2.0,3.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.32732732732732733,0.0,0.005714285714285714,0.8108108108108109,0.967741935483871,1.0285714285714287
2,30.114285714285707,12.952380952380953,110,358,3,18,12,0.0,5.5,21,21,10.5,0,0,0,0.0,21,2,10.5,18.0,3.0,3.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.02702702702702703,0.9545454545454546,0.9545454545454546,0.9130434782608695
1,30.025,10.0,0,358,3,18,12,0.0,0.0,18,18,18.0,0,0,0,0.0,18,1,18.0,39.0,1.0,3.0,UK,Nouveau,Moyen,Modéré,F,United Kingdom,0.0,0.0,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315
8,18.535714285714285,10.492857142857142,185,358,2,10,3,0.1857142857142857,1.3093525179856116,86,86,10.75,6,0,6,0.0428571428571428,140,8,17.5,69.0,3.0,3.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.1279635258358662,0.0,0.016129032258064516,0.6099290780141844,0.9885057471264368,1.4893617021276595
9,17.67058823529412,7.803921568627451,276,358,3,17,6,0.0,5.46,41,41,4.555555555555555,0,0,0,0.0,51,9,5.666666666666667,34.0,0.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.7884615384615384,0.9761904761904762,1.02
2,7.385645161290322,5.161290322580645,51,358,3,19,12,0.2096774193548387,0.8360655737704918,53,53,26.5,0,0,0,0.0,62,2,31.0,80.0,3.0,2.0,UK,Jeune,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.057692307692307696,0.8412698412698413,0.9814814814814815,1.1272727272727272
4,57.97548387096774,75.51612903225806,282,358,3,19,12,0.0967741935483871,9.4,22,22,5.5,0,0,0,0.0,31,4,7.75,24.0,1.0,5.0,Europe du Nord,Établi,Grand,Explorateur,M,Finland,0.0,0.0,0.0035335689045936395,0.6875,0.9565217391304348,1.1923076923076923
2,3.410919540229885,2.9885057471264367,159,358,3,19,12,0.0,1.848837209302325,78,78,39.0,0,0,0,0.0,87,2,43.5,42.0,4.0,4.0,UK,Jeune,Petit,Explorateur,F,United Kingdom,0.0,0.0,0.025,0.8863636363636364,0.9873417721518988,1.0875
22,13.72476772616137,11.726161369193154,346,358,4,12,11,0.0464547677261613,0.8235294117647058,277,281,12.590909090909092,5,0,5,0.0122249388753056,409,22,18.59090909090909,62.0,2.0,2.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.03661518277774463,0.0,0.005763688760806916,0.675609756097561,1.0107913669064748,1.3678929765886285
24,28.607631578947373,16.092105263157894,350,358,4,12,10,0.0263157894736842,4.56,39,40,1.625,2,0,2,0.0263157894736842,76,24,3.1666666666666665,21.0,3.0,3.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.07826384142173615,0.0,0.008547008547008548,0.5064935064935064,1.0,1.2063492063492063
20,328.06676470588235,229.18627450980392,336,358,3,13,8,0.0,3.247524752475248,29,31,1.45,20,0,20,0.196078431372549,102,20,5.1,,2.0,5.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.5844279459356558,0.0,0.005934718100890208,0.2815533980582524,1.0333333333333334,2.081632653061224
7,17.2768085106383,13.46808510638298,298,358,3,9,6,0.0,3.172043010752688,84,83,12.0,2,0,2,0.0212765957446808,94,7,13.428571428571429,,1.0,3.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.06338185890257553,0.0,0.0033444816053511705,0.8842105263157894,0.9764705882352941,1.032967032967033
1,16.8,10.0,0,358,4,11,12,0.0,0.0,10,10,10.0,0,0,0,0.0,10,1,10.0,,2.0,2.0,Europe continentale,Nouveau,Moyen,Modéré,F,Spain,0.0,0.0,2.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
6,21.245981308411217,10.0,352,358,2,10,12,0.0,3.292452830188679,81,82,13.5,4,0,4,0.0373831775700934,107,6,17.833333333333332,48.0,3.0,5.0,Europe continentale,Établi,Moyen,Explorateur,F,Portugal,0.11145725164416748,0.0,0.0084985835694051,0.75,1.0,1.2298850574712643
10,9.727239488117002,6.769652650822669,354,358,6,13,9,0.8747714808043876,0.3202195791399817,718,724,71.8,4,0,4,0.0036563071297989,1094,10,109.4,,3.0,3.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.01096224320285826,0.0,0.008450704225352112,0.6557077625570776,1.0069541029207232,1.502747252747253
3,16.388965517241378,7.586206896551724,174,358,0,9,4,0.0,6.178571428571429,26,26,8.666666666666666,0,0,0,0.0,29,3,9.666666666666666,78.0,1.0,4.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.005714285714285714,0.8666666666666667,0.9629629629629629,1.0
12,18.074747474747475,7.772727272727272,354,358,3,14,8,0.1161616161616161,1.7715736040609138,158,159,13.166666666666666,6,0,6,0.0303030303030303,198,12,16.5,61.0,1.0,1.0,Europe continentale,Établi,Moyen,Explorateur,Unknown,Belgium,0.09060453784071873,0.0,0.0028169014084507044,0.7939698492462312,1.0,1.1647058823529413
43,12.740164271047226,7.917864476386037,356,358,1,10,8,0.0759753593429158,0.6954732510288066,259,260,6.023255813953488,14,0,14,0.028747433264887,487,43,11.325581395348838,71.0,1.0,1.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.08612448244521487,0.0,0.0028011204481792717,0.5307377049180327,1.0,1.6125827814569538
5,75.04681818181818,37.86363636363637,354,358,4,14,7,0.3181818181818182,16.761904761904763,18,18,3.6,0,0,0,0.0,22,5,4.4,56.0,,3.0,UK,Établi,Grand,Modéré,F,United Kingdom,0.0,0.0,,0.782608695652174,0.9473684210526315,0.9565217391304349
7,21.041129032258063,25.346774193548388,329,357,4,10,11,0.1209677419354838,2.6422764227642275,57,57,8.142857142857142,0,0,0,0.0,124,7,17.714285714285715,44.0,3.0,1.0,Europe continentale,Établi,Grand,Explorateur,M,France,0.0,0.0,0.00909090909090909,0.456,0.9827586206896551,1.9375000000000002
1,35.175555555555555,28.666666666666668,0,357,4,13,12,0.0,0.0,9,9,9.0,0,0,0,0.0,9,1,9.0,27.0,2.0,4.0,UK,Nouveau,Grand,Modéré,Unknown,United Kingdom,0.0,0.0,2.0,0.9,0.9,0.9
10,6.491111111111111,5.320987654320987,338,357,4,12,7,0.0,4.175,60,60,6.0,14,0,14,0.1728395061728395,81,10,8.1,43.0,1.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.5143029208069859,0.0,0.0029498525073746312,0.7317073170731707,0.9836065573770492,1.157142857142857
7,16.555283018867925,11.075471698113208,306,357,3,10,10,0.1509433962264151,5.865384615384615,50,50,7.142857142857143,1,0,1,0.0188679245283018,53,7,7.571428571428571,36.0,0.0,,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.055904961565338834,0.0,0.0,0.9259259259259259,0.9803921568627451,0.9298245614035088
1,39.540000000000006,21.0,0,357,4,14,12,0.0,0.0,4,4,4.0,0,0,0,0.0,4,1,4.0,56.0,2.0,4.0,UK,Nouveau,Grand,Spécialisé,Unknown,United Kingdom,0.0,0.0,2.0,0.8,0.8,0.8
5,26.718888888888888,13.11111111111111,203,357,4,10,7,0.0,1.248447204968944,154,154,30.8,1,0,1,0.0061728395061728,162,5,32.4,79.0,0.0,1.0,Autre,Établi,Moyen,Explorateur,F,EIRE,0.018442778156479548,0.0,0.0,0.9447852760736196,0.9935483870967742,1.0188679245283019
1,17.32272727272727,7.545454545454546,0,357,4,14,12,0.0,0.0,11,11,11.0,0,0,0,0.0,11,1,11.0,20.0,2.0,,UK,Nouveau,Moyen,Modéré,F,United Kingdom,0.0,0.0,2.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
6,32.36875,12.3125,329,357,0,14,1,0.1875,10.548387096774194,21,21,3.5,0,0,0,0.0,32,6,5.333333333333333,62.0,0.0,1.0,Europe continentale,Établi,Moyen,Explorateur,Unknown,France,0.0,0.0,0.0,0.6363636363636364,0.9545454545454546,1.1851851851851851
4,10.11384364820847,5.605863192182411,233,357,0,13,8,0.1628664495114006,0.761437908496732,234,235,58.5,0,0,0,0.0,307,4,76.75,30.0,2.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.008547008547008548,0.7597402597402597,1.0,1.2899159663865547
6,12.039061224489796,7.697959183673469,348,357,3,15,12,0.0,1.4221311475409837,183,184,30.5,35,0,35,0.1428571428571428,245,6,40.833333333333336,,1.0,4.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.42740998838559807,0.0,0.0028653295128939827,0.7439024390243902,1.0,1.2962962962962963
14,19.58114942528736,11.416666666666666,341,357,4,14,4,0.1522988505747126,0.9654178674351584,228,229,16.285714285714285,14,0,14,0.0402298850574712,348,14,24.857142857142858,45.0,,5.0,Europe continentale,Établi,Moyen,Explorateur,F,Germany,0.12045911141850273,0.0,,0.6532951289398281,1.0,1.43801652892562
3,4.668415841584158,1.8217821782178216,341,357,3,13,11,0.0,3.4,82,82,27.33333333333333,0,0,0,0.0,101,3,33.666666666666664,79.0,3.0,2.0,UK,Établi,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.008771929824561403,0.803921568627451,0.9879518072289156,1.1882352941176473
2,6.976271186440678,4.898305084745763,296,356,6,11,12,0.5254237288135594,5.103448275862069,55,55,27.5,0,0,0,0.0,59,2,29.5,75.0,3.0,2.0,UK,Établi,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.010101010101010102,0.9166666666666666,0.9821428571428571,1.0350877192982457
6,22.280833333333334,9.49404761904762,348,356,0,13,1,0.1428571428571428,2.0778443113772456,115,116,19.166666666666668,7,0,7,0.0416666666666666,168,6,28.0,,,3.0,Europe continentale,Établi,Moyen,Explorateur,Unknown,Germany,0.12450690335305714,0.0,,0.6804733727810651,1.0,1.3884297520661155
8,6.892669039145908,4.128113879003559,251,355,6,12,2,1.0,0.8821428571428571,153,153,19.125,0,0,0,0.0,281,8,35.125,45.0,3.0,1.0,UK,Établi,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.011904761904761904,0.5425531914893617,0.9935064935064936,1.7453416149068324
