Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,WeekendPreference,BasketSizeCategory,ProductDiversity,Country,Churn,RegYear,RegMonth,GeoIP,CountryMismatch,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,ProductsPerTrans
8,1342.68,5.30703557312253,4.631598543288251,0.84,35.400000000000006,749,2.960474308300395,1,36,363,6,12,12,0.6126482213438735,1.2658730158730158,215,26.875,1,0,0,0.0,253,8,31.625,50.0,4.0,3.0,45-54,High,Hiver,Midi,UK,Établi,Weekend,Petit,Explorateur,United Kingdom,0,2010,10,,,4.169813664596274,149.18666666666667,0.12732919254658384,0.0,0.8464566929133859
2,804.49,6.188384615384615,4.589620207530672,0.29,20.8,647,4.976923076923077,1,80,363,2,13,11,0.2846153846153846,2.5193798449612403,123,61.5,1,0,0,0.0,130,2,65.0,79.0,1.0,1.0,65+,High,Automne,Midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,9,United States,1.0,2.467760736196319,268.16333333333336,0.11349693251533742,0.0,0.9389312977099237
2,343.2300000000001,171.61500000000004,172.73911557606172,49.470000000000006,293.76000000000005,2019,1009.5,291,1728,363,1,12,7,0.5,219.0,1,0.5,1,0,0,0.0,2,2,1.0,,3.0,1.0,Inconnu,Medium,Été,Midi,UK,Établi,Semaine,Grand,Spécialisé,United Kingdom,1,2010,8,,,1.5601363636363639,114.41000000000003,0.65,0.0,0.3333333333333333
3,341.28000000000003,3.630638297872341,2.6267121639981785,0.8,16.95,187,1.9893617021276595,1,10,363,0,16,3,0.3085106382978723,3.3978494623655915,77,25.666666666666668,1,0,0,0.0,94,3,31.33333333333333,54.0,1.0,2.0,45-54,Medium,Printemps,Après-midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,12,United States,1.0,1.0732075471698115,85.32000000000001,0.14150943396226415,0.0,0.8105263157894737
3,407.50000000000006,4.738372093023257,5.774367469401529,0.29,38.35,210,2.441860465116279,1,13,363,6,11,4,0.8372093023255814,1.3529411764705883,61,20.666666666666668,1,0,0,0.0,86,3,28.666666666666668,40.0,2.0,1.0,35-44,Medium,Printemps,Matin,UK,Jeune,Weekend,Petit,Explorateur,United Kingdom,1,2010,11,United States,1.0,3.4829059829059834,101.87500000000001,2.1025641025641026,0.0,0.7126436781609196
6,1555.0500000000002,8.227777777777778,6.612532856639871,-9.95,50.0,784,4.148148148148148,-1,42,363,6,12,12,0.6031746031746031,1.2606382978723405,116,19.33333333333333,1,2,0,0.0105820105820105,189,6,31.5,75.0,1.0,5.0,65+,High,Hiver,Midi,UK,Établi,Weekend,Petit,Explorateur,United Kingdom,1,2010,10,China,1.0,6.479375000000001,222.15000000000003,0.5125,0.010526315789473684,0.6105263157894737
29,6216.07,12.407325349301397,18.64364273504339,-16.95,203.52,3637,7.259481037924152,-25,192,363,3,12,11,0.2834331337325349,0.698,284,9.862068965517242,1,31,0,0.06187624750499,501,29,17.275862068965516,,3.0,3.0,Inconnu,VIP,Automne,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,11,,,17.266861111111112,207.2023333333333,0.008333333333333333,0.061752988047808766,0.5697211155378487
5,1236.2799999999995,2.9365320665083128,4.161266329930367,0.32,61.2,853,2.026128266033254,1,24,363,6,12,5,0.7078384798099763,0.7976190476190477,230,46.2,1,0,0,0.0,421,5,84.2,,1.0,4.0,Inconnu,High,Printemps,Midi,UK,Établi,Weekend,Petit,Explorateur,United Kingdom,0,2010,12,China,1.0,3.6684866468842716,206.0466666666666,0.0771513353115727,0.0,0.54739336492891
9,2275.58,25.568314606741573,37.56817061979568,-109.5,175.2,1301,14.617977528089888,-10,50,362,1,12,1,0.0674157303370786,3.9431818181818175,71,7.888888888888889,1,5,0,0.0561797752808988,89,9,9.88888888888889,22.0,3.0,3.0,18-24,VIP,Hiver,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,10,United States,1.0,6.464715909090909,227.558,0.03125,0.05555555555555555,0.7888888888888889
14,4954.84,7.058176638176638,9.715833325695314,0.39,201.6,4032,5.743589743589744,1,480,362,6,12,12,0.8162393162393162,0.4992867332382311,441,31.5,1,0,0,0.0,702,14,50.142857142857146,53.0,0.0,1.0,45-54,VIP,Hiver,Midi,UK,Établi,Weekend,Moyen,Explorateur,United Kingdom,0,2010,10,China,1.0,13.957295774647887,330.3226666666667,0.01971830985915493,0.0,0.6273115220483642
6,3084.17,6.05927308447937,4.694014246478615,-3.3,47.7,2037,4.001964636542239,-2,36,362,1,12,3,0.2318271119842829,0.6358267716535433,376,62.16666666666666,1,3,0,0.005893909626719,509,6,84.83333333333333,51.0,0.0,5.0,45-54,VIP,Printemps,Midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,12,Morocco,1.0,9.46064417177914,440.5957142857143,0.11349693251533742,0.0058823529411764705,0.7313725490196078
1,122.7,5.334782608695653,3.203741945068748,0.95,10.2,68,2.9565217391304346,1,12,362,6,13,12,1.0,0.0,22,22.0,1,0,0,0.0,23,1,23.0,69.0,3.0,3.0,65+,Medium,Hiver,Midi,UK,Nouveau,Weekend,Petit,Explorateur,United Kingdom,1,2010,12,Canada,1.0,122.7,61.35,362.0,0.0,0.9166666666666666
1,169.47,4.23675,3.5254142418903167,0.84,15.9,78,1.95,1,10,362,6,13,12,1.0,0.0,32,32.0,1,0,0,0.0,40,1,40.0,,2.0,2.0,Inconnu,Medium,Hiver,Midi,UK,Nouveau,Weekend,Petit,Explorateur,United Kingdom,1,2010,11,United States,1.0,169.47,84.735,362.0,0.0,0.7804878048780488
3,598.1999999999999,6.502173913043477,6.906184650801073,0.39,42.5,357,3.880434782608696,1,25,362,2,15,9,0.1739130434782608,3.098901098901099,79,26.33333333333333,1,0,0,0.0,92,3,30.666666666666668,27.0,2.0,5.0,25-34,High,Automne,Après-midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2009,12,Czechia,1.0,2.106338028169014,149.54999999999998,0.27816901408450706,0.0,0.8494623655913979
1,135.39999999999998,15.044444444444444,15.3488485814988,4.95,52.2,59,6.555555555555555,1,36,362,6,14,12,1.0,0.0,9,9.0,1,0,0,0.0,9,1,9.0,,4.0,3.0,Inconnu,Medium,Hiver,Après-midi,UK,Nouveau,Weekend,Moyen,Modéré,United Kingdom,1,2010,8,United States,1.0,135.39999999999998,67.69999999999999,362.0,0.0,0.9
1,179.10000000000002,7.164000000000001,5.099867645341396,0.95,21.9,86,3.44,1,12,362,6,14,12,1.0,0.0,23,23.0,1,0,0,0.0,25,1,25.0,36.0,1.0,1.0,35-44,Medium,Hiver,Après-midi,UK,Nouveau,Weekend,Petit,Explorateur,United Kingdom,1,2010,12,China,1.0,179.10000000000002,89.55000000000001,362.0,0.0,0.8846153846153846
22,7629.380000000001,16.54963123644252,11.716377541279762,-25.5,71.4,2786,6.043383947939263,-2,80,362,6,13,12,0.3752711496746204,0.7282608695652174,235,10.590909090909092,1,8,0,0.0173535791757049,461,22,20.954545454545453,75.0,3.0,2.0,65+,VIP,Hiver,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,9,Canada,1.0,22.24309037900875,331.7121739130435,0.05539358600583091,0.017316017316017316,0.5043290043290043
7,4301.22,100.02837209302326,59.613629670780135,21.6,261.6,1754,40.7906976744186,6,80,362,6,14,12,0.4651162790697674,8.380952380952381,19,2.7142857142857144,1,0,0,0.0,43,7,6.142857142857143,,2.0,1.0,Inconnu,VIP,Hiver,Après-midi,UK,Établi,Semaine,Grand,Modéré,United Kingdom,0,2010,12,Canada,1.0,12.150338983050847,537.6525,0.025423728813559324,0.0,0.4318181818181818
4,1785.15,89.2575,62.30153388962426,3.75,204.0,437,21.85,1,48,362,3,11,9,0.05,18.73684210526316,8,2.0,1,0,0,0.0,20,4,5.0,18.0,6.0,1.0,18-24,High,Automne,Matin,UK,Établi,Semaine,Grand,Modéré,United Kingdom,0,2010,10,Germany,1.0,4.972562674094708,357.03000000000003,0.011142061281337047,0.0,0.38095238095238093
3,971.5800000000002,12.456153846153848,12.968687086796594,1.45,79.9,331,4.243589743589744,1,12,362,6,16,12,0.8333333333333334,4.6103896103896105,56,18.666666666666668,1,0,0,0.0,78,3,26.0,,2.0,2.0,Inconnu,High,Hiver,Après-midi,UK,Établi,Weekend,Petit,Explorateur,United Kingdom,0,2010,10,,,2.721512605042017,242.89500000000004,0.01680672268907563,0.0,0.7088607594936709
11,5818.700000000001,7.246201743462018,7.711515704321814,-41.5,75.60000000000001,2743,3.415940224159402,-10,72,362,1,14,11,0.1706102117061021,0.4251870324189526,545,49.27272727272727,1,4,0,0.0049813200498132,803,11,73.0,22.0,1.0,5.0,18-24,VIP,Automne,Après-midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,11,,,16.865797101449278,484.8916666666667,0.04927536231884058,0.004975124378109453,0.6741293532338308
6,70.02,3.685263157894737,4.529988187893665,0.42,19.95,20,1.0526315789473684,1,2,362,3,16,4,0.3684210526315789,11.38888888888889,19,3.1666666666666665,1,0,0,0.0,19,6,3.1666666666666665,62.0,1.0,3.0,55-64,Low,Printemps,Après-midi,UK,Établi,Semaine,Petit,Modéré,United Kingdom,1,2010,12,,,0.33663461538461537,10.002857142857142,0.7403846153846154,0.0,0.95
8,3384.09,14.77768558951965,6.555073859554998,-10.95,42.0,2645,11.550218340611352,-1,48,362,0,9,4,0.0,1.5263157894736843,200,25.0,1,3,0,0.0131004366812227,229,8,28.625,21.0,1.0,5.0,18-24,VIP,Printemps,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,5,United States,1.0,9.613892045454547,376.01,0.028409090909090908,0.013043478260869565,0.8695652173913043
19,13309.04,27.669521829521827,29.403666303074235,-65.69999999999999,224.0,6677,13.88149688149688,-6,48,362,1,10,5,0.0561330561330561,0.69375,278,14.63157894736842,1,3,0,0.0062370062370062,481,19,25.31578947368421,33.0,4.0,2.0,25-34,VIP,Printemps,Matin,Europe continentale,Établi,Semaine,Moyen,Explorateur,Spain,0,2009,12,Canada,1.0,38.80186588921283,665.452,0.05830903790087463,0.006224066390041493,0.5767634854771784
8,6083.04,178.91294117647058,145.30343172091713,-273.7,568.8000000000001,3352,98.58823529411764,-46,288,362,0,16,12,0.0,10.757575757575758,23,2.875,1,2,0,0.0588235294117647,34,8,4.25,41.0,2.0,3.0,35-44,VIP,Hiver,Après-midi,UK,Établi,Inconnu,Grand,Explorateur,United Kingdom,0,2011,1,China,1.0,16.944401114206126,675.8933333333333,0.008356545961002786,0.05714285714285714,0.6571428571428571
1,418.9200000000001,59.84571428571429,66.37944432255688,10.2,203.52,336,48.0,12,192,362,0,9,12,0.0,0.0,7,7.0,1,0,0,0.0,7,1,7.0,33.0,4.0,,25-34,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Grand,Modéré,United Kingdom,1,2010,11,Finland,1.0,418.9200000000001,209.46000000000004,362.0,0.0,0.875
2,254.1,28.23333333333333,21.963833909406617,12.6,81.0,84,9.333333333333334,2,12,362,0,9,12,0.0,30.125,8,4.0,1,0,0,0.0,9,2,4.5,72.0,4.0,4.0,65+,Medium,Hiver,Matin,UK,Établi,Inconnu,Moyen,Modéré,United Kingdom,1,2010,5,United States,1.0,1.05,84.7,0.49586776859504134,0.0,0.8
6,2307.45,22.402427184466017,22.002805635094003,-4.25,183.6,913,8.864077669902912,-1,25,362,0,14,10,0.0,3.411764705882353,90,15.0,1,2,0,0.0194174757281553,103,6,17.166666666666668,,0.0,,Inconnu,VIP,Automne,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,11,United States,1.0,6.573931623931624,329.63571428571424,0.03133903133903134,0.019230769230769232,0.8653846153846154
11,5820.16,17.690455927051673,12.27507486336653,-41.3,85.92,4232,12.86322188449848,-14,72,362,1,11,4,0.0,0.9969512195121952,259,23.181818181818183,1,8,0,0.0243161094224924,329,11,29.90909090909091,,1.0,5.0,Inconnu,VIP,Printemps,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,5,France,1.0,17.530602409638554,485.0133333333333,0.09036144578313253,0.024242424242424242,0.7727272727272727
15,3865.26,18.23235849056604,12.130492740478418,-11.25,81.36,2231,10.523584905660377,-4,36,362,0,11,11,0.0,1.6350710900473933,104,6.8,1,4,0,0.0188679245283018,212,15,14.133333333333333,45.0,1.0,,45-54,VIP,Automne,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,9,United States,1.0,10.980852272727274,241.57875,0.028409090909090908,0.018779342723004695,0.4788732394366197
5,1957.32,10.14155440414508,15.683627897574492,0.42,170.0,1098,5.689119170984456,1,72,362,4,12,10,0.0,1.6510416666666667,161,32.4,1,0,0,0.0,193,5,38.6,49.0,3.0,3.0,45-54,High,Automne,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,10,United States,1.0,6.116625,326.21999999999997,0.134375,0.0,0.8350515463917526
12,2974.65,21.2475,40.43441843806413,0.21,214.2,939,6.707142857142857,1,96,362,0,13,5,0.3714285714285714,2.5323741007194243,105,8.75,1,0,0,0.0,140,12,11.666666666666666,44.0,2.0,5.0,35-44,VIP,Printemps,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,5,South Korea,1.0,8.309078212290503,228.81923076923078,0.0111731843575419,0.0,0.7446808510638298
18,5150.27,33.44331168831169,33.15408323821166,-81.6,163.2,6211,40.33116883116883,-72,576,362,0,11,7,0.1623376623376623,2.2679738562091503,100,5.5,1,10,0,0.0649350649350649,154,18,8.555555555555555,,4.0,4.0,Inconnu,VIP,Été,Matin,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,6,Germany,1.0,14.590000000000002,271.06684210526316,0.025495750708215296,0.06451612903225806,0.6387096774193548
3,543.0500000000001,90.50833333333334,88.0855176329609,16.25,201.6,993,165.5,5,480,362,1,11,3,0.0,49.0,5,1.6666666666666667,1,0,0,0.0,6,3,2.0,41.0,1.0,4.0,35-44,High,Printemps,Matin,UK,Établi,Inconnu,Grand,Modéré,United Kingdom,1,2010,12,Germany,1.0,2.2075203252032525,135.76250000000002,0.4715447154471545,0.0,0.7142857142857143
3,630.84,21.753103448275866,10.80492483726362,10.08,46.5,414,14.275862068965518,3,36,362,6,11,4,0.5862068965517241,4.428571428571429,27,9.0,1,0,0,0.0,29,3,9.666666666666666,29.0,1.0,,25-34,High,Printemps,Matin,UK,Jeune,Weekend,Moyen,Explorateur,United Kingdom,1,2010,12,Italy,1.0,5.0467200000000005,157.71,1.896,0.0,0.9
2,2024.45,17.758333333333333,17.04518544208781,1.65,103.68,1543,13.535087719298245,1,144,362,0,12,11,0.0,2.982300884955752,98,48.5,1,0,0,0.0,114,2,57.0,,4.0,5.0,Inconnu,VIP,Automne,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,10,United States,1.0,5.989497041420118,674.8166666666667,0.07100591715976332,0.0,0.8434782608695652
10,6612.18,8.734715984147952,7.067506413861188,-12.75,51.0,3123,4.125495376486129,-2,42,361,0,14,11,0.0,0.451058201058201,390,39.0,1,4,0,0.0052840158520475,757,10,75.7,52.0,5.0,3.0,45-54,VIP,Automne,Après-midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2010,8,United States,1.0,19.165739130434783,601.1072727272727,0.04927536231884058,0.005277044854881266,0.5145118733509235
14,3127.82,5.728608058608059,5.245833216214428,-19.9,30.0,1736,3.17948717948718,-2,72,361,0,16,11,0.2179487179487179,0.6311926605504588,297,21.0,1,5,0,0.0091575091575091,546,14,39.0,,,4.0,Inconnu,VIP,Automne,Après-midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,11,United States,1.0,8.936628571428573,208.52133333333333,0.03428571428571429,0.009140767824497258,0.5374771480804388
11,3026.08,7.380682926829268,6.435195478986169,-19.9,50.85,1755,4.280487804878049,-2,48,361,3,15,6,0.0,0.8190709046454768,280,25.454545454545453,1,2,0,0.0048780487804878,410,11,37.27272727272727,,2.0,5.0,Inconnu,VIP,Été,Après-midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2010,2,United States,1.0,8.900235294117646,252.17333333333332,0.06470588235294118,0.004866180048661801,0.681265206812652
6,3073.77,23.82767441860465,13.867978206985278,-14.85,67.5,1532,11.875968992248062,-5,48,361,0,13,12,0.0,2.0625,111,18.5,1,2,0,0.0155038759689922,129,6,21.5,50.0,2.0,5.0,45-54,VIP,Hiver,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,9,United States,1.0,11.555526315789473,439.11,0.3609022556390977,0.015384615384615385,0.8538461538461538
5,1382.02,7.470378378378379,6.620774072008003,0.29,41.25,977,5.281081081081081,1,36,361,6,13,11,0.4486486486486487,1.809782608695652,122,24.2,1,0,0,0.0,185,5,37.0,78.0,1.0,1.0,65+,High,Automne,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2011,1,United States,1.0,4.113154761904762,230.33666666666667,0.07738095238095238,0.0,0.6505376344086021
1,250.04,4.717735849056603,4.045409383823668,0.42,20.28,144,2.7169811320754715,1,25,361,0,13,12,0.0,0.0,53,53.0,1,0,0,0.0,53,1,53.0,68.0,4.0,1.0,65+,Medium,Hiver,Midi,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2010,1,Canada,1.0,250.04,125.02,361.0,0.0,0.9814814814814815
8,2952.34,16.870514285714286,6.850704575608702,-16.95,60.0,1428,8.16,-1,48,361,0,13,10,0.0,1.764367816091954,140,17.25,1,3,0,0.0171428571428571,175,8,21.875,,2.0,3.0,Inconnu,VIP,Automne,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,7,Uruguay,1.0,9.52367741935484,328.0377777777778,0.16774193548387098,0.017045454545454544,0.7840909090909091
19,3947.87,6.783281786941582,6.302415845817316,-12.75,46.0,2552,4.384879725085911,-3,72,361,6,14,1,0.4776632302405498,0.5989672977624785,441,23.157894736842103,1,6,0,0.0103092783505154,582,19,30.63157894736842,,1.0,4.0,Inconnu,VIP,Hiver,Après-midi,UK,Établi,Semaine,Petit,Explorateur,United Kingdom,0,2010,6,United States,1.0,11.027569832402234,197.3935,0.0111731843575419,0.010291595197255575,0.7547169811320755
3,711.79,8.897375,9.804552771415349,0.42,41.5,290,3.625,1,16,361,3,16,4,0.0,2.316455696202532,61,18.666666666666668,1,0,0,0.0,80,3,26.666666666666668,29.0,3.0,1.0,25-34,High,Printemps,Après-midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,1,2010,7,Norway,1.0,3.868423913043478,177.9475,0.967391304347826,0.0,0.691358024691358
1,145.0,24.166666666666668,11.150231686681074,8.25,37.8,90,15.0,5,20,361,0,14,12,0.0,0.0,6,6.0,1,0,0,0.0,6,1,6.0,20.0,,3.0,18-24,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Grand,Modéré,United Kingdom,1,2010,9,,,145.0,72.5,361.0,0.0,0.8571428571428571
20,6546.58,24.797651515151514,27.40858496575233,-24.75,198.0,2337,8.852272727272727,-12,48,361,3,10,11,0.0,1.3460076045627376,178,8.85,1,31,0,0.1174242424242424,264,20,13.2,,1.0,1.0,Inconnu,VIP,Automne,Matin,Europe continentale,Établi,Inconnu,Moyen,Explorateur,Germany,0,2010,11,China,1.0,18.184944444444444,311.7419047619048,0.002777777777777778,0.1169811320754717,0.6679245283018868
9,1875.11,13.889703703703704,13.945266994695526,0.62,75.0,1140,8.444444444444445,1,60,361,2,14,11,0.0,2.611940298507463,93,10.333333333333334,1,0,0,0.0,135,9,15.0,,3.0,4.0,Inconnu,High,Automne,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,1,United States,1.0,5.311926345609065,187.511,0.0226628895184136,0.0,0.6838235294117647
2,602.0900000000001,6.405212765957448,4.909604527954421,0.85,30.0,416,4.425531914893617,1,36,361,0,15,12,0.0,0.4086021505376344,88,44.0,1,0,0,0.0,94,2,47.0,57.0,1.0,5.0,55-64,High,Hiver,Après-midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,1,2010,3,United States,1.0,15.438205128205132,200.69666666666672,8.282051282051283,0.0,0.9263157894736842
4,372.5,5.246478873239436,5.205852777291439,-14.85,21.25,361,5.084507042253521,-3,36,361,0,15,5,0.0,2.4285714285714284,65,16.25,1,2,0,0.028169014084507,71,4,17.75,27.0,0.0,4.0,25-34,Medium,Printemps,Après-midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,11,,,2.1656976744186047,74.5,1.1046511627906976,0.027777777777777776,0.9027777777777778
3,423.88999999999993,4.872298850574712,7.499046094554591,0.39,47.7,152,1.7471264367816093,1,30,361,1,13,11,0.0,3.988372093023256,83,27.666666666666668,1,0,0,0.0,87,3,29.0,60.0,1.0,1.0,55-64,Medium,Automne,Midi,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2010,12,United States,1.0,1.232238372093023,105.97249999999998,0.04941860465116279,0.0,0.9431818181818182
2,228.2,16.3,19.69789133579844,0.95,75.0,152,10.857142857142858,1,60,361,0,13,6,0.5,14.923076923076923,14,7.0,1,0,0,0.0,14,2,7.0,61.0,4.0,4.0,55-64,Medium,Été,Midi,UK,Établi,Semaine,Moyen,Modéré,United Kingdom,1,2011,1,United States,1.0,1.1702564102564101,76.06666666666666,0.8512820512820513,0.0,0.9333333333333333
34,18573.68,25.796777777777777,24.358311365511355,-17.85,250.0,11394,15.825,-12,80,361,0,14,10,0.0402777777777777,0.4826147426981919,368,10.676470588235292,1,10,0,0.0138888888888888,720,34,21.176470588235293,46.0,2.0,,45-54,VIP,Automne,Après-midi,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,12,China,1.0,51.593555555555554,530.6765714285715,0.005555555555555556,0.013869625520110958,0.5034674063800277
3,1197.42,21.3825,41.59786315534621,1.25,204.0,874,15.607142857142858,1,80,361,0,17,9,0.0,6.363636363636363,45,15.0,1,0,0,0.0,56,3,18.666666666666668,,0.0,2.0,Inconnu,High,Automne,Après-midi,UK,Établi,Inconnu,Grand,Explorateur,United Kingdom,0,2010,8,United States,1.0,3.411452991452992,299.355,0.02849002849002849,0.0,0.7894736842105263
5,1021.61,46.43681818181818,65.54568064562835,-25.5,285.6,375,17.045454545454547,-3,112,361,1,16,4,0.0,5.619047619047619,18,3.6,1,1,0,0.0454545454545454,22,5,4.4,,3.0,5.0,Inconnu,High,Printemps,Après-midi,UK,Jeune,Inconnu,Grand,Modéré,United Kingdom,1,2010,10,Japan,1.0,8.44305785123967,170.26833333333335,1.9917355371900827,0.043478260869565216,0.782608695652174
13,4221.369999999999,14.165671140939594,24.963910133310705,-45.0,244.8,2662,8.93288590604027,-12,120,361,1,12,6,0.2214765100671141,1.1683501683501682,219,16.76923076923077,1,7,0,0.023489932885906,298,13,22.923076923076923,48.0,3.0,1.0,45-54,VIP,Été,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,1,,,11.958555240793197,301.5264285714285,0.025495750708215296,0.023411371237458192,0.7290969899665551
12,7072.799999999998,91.85454545454544,65.9534999180135,-32.849999999999994,350.4,5200,67.53246753246754,-3,240,361,6,12,9,0.3506493506493506,4.2631578947368425,25,2.083333333333333,1,2,0,0.0259740259740259,77,12,6.416666666666667,63.0,4.0,5.0,55-64,VIP,Automne,Midi,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,9,South Korea,1.0,21.497872340425527,544.0615384615384,0.0972644376899696,0.02564102564102564,0.32051282051282054
6,3906.27,59.185909090909085,90.3300004850126,-275.0,330.0,2281,34.56060606060606,-100,200,361,2,10,3,0.2272727272727272,3.3846153846153846,57,9.5,1,6,0,0.0909090909090909,66,6,11.0,19.0,2.0,3.0,18-24,VIP,Printemps,Matin,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,1,2010,8,China,1.0,17.516905829596414,558.0385714285715,0.6188340807174888,0.08955223880597014,0.8507462686567164
1,102.0,33.99999999999999,11.854113210189954,23.4,46.8,40,13.333333333333334,4,24,361,1,10,12,0.0,0.0,3,3.0,1,0,0,0.0,3,1,3.0,78.0,2.0,4.0,65+,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Moyen,Spécialisé,United Kingdom,1,2010,1,United States,1.0,102.0,51.0,361.0,0.0,0.75
2,178.47,11.898,18.625212635411323,-51.0,34.8,115,7.666666666666667,-60,24,361,3,14,1,0.0,2.642857142857143,15,7.5,1,1,0,0.0666666666666666,15,2,7.5,68.0,3.0,2.0,65+,Medium,Hiver,Après-midi,UK,Jeune,Inconnu,Moyen,Modéré,United Kingdom,1,2010,6,Japan,1.0,4.696578947368421,59.49,8.5,0.0625,0.9375
